"respondent_id","block","profile","price_all","washes_all","donations_all","emissions_all","choice","buy"
96,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
96,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
96,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
96,9,"6","€35","57 washes","no donations","72.6 ktons",1,"No"
96,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
96,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
96,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
96,10,"25","€35","57 washes","no donations","carbon neutral",1,"No"
97,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
97,1,"10","€165","57 washes","no donations","37 ktons",0,NA
97,1,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"Yes"
97,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
97,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
97,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
97,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
97,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
97,3,"9","€35","7 washes","4.75% donated","37 ktons",1,"Yes"
97,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
97,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
97,4,"24","€35","32 washes","no donations","72.6 ktons",1,"Yes"
97,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
97,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
97,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
97,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
97,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
97,6,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"Yes"
97,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
97,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
97,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
97,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
97,8,"16","€35","32 washes","2% donated","72.6 ktons",1,"Yes"
97,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
97,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
97,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
97,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
97,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
97,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
97,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
98,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
98,1,"10","€165","57 washes","no donations","37 ktons",1,"Yes"
98,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
98,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
98,2,"14","€165","57 washes","2% donated","carbon neutral",1,"Yes"
98,2,"15","€35","32 washes","no donations","37 ktons",0,NA
98,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"Yes"
98,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
98,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
98,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
98,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
98,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
98,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
98,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
98,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
98,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
98,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
98,6,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"Yes"
98,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
98,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
98,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
98,8,"19","€100","57 washes","4.75% donated","72.6 ktons",1,"Yes"
98,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
98,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
98,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
98,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
98,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
98,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
98,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
98,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
99,1,"5","€100","7 washes","2% donated","carbon neutral",1,"No"
99,1,"10","€165","57 washes","no donations","37 ktons",0,NA
99,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
99,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
99,2,"14","€165","57 washes","2% donated","carbon neutral",1,"Yes"
99,2,"15","€35","32 washes","no donations","37 ktons",0,NA
99,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
99,3,"7","€165","32 washes","no donations","carbon neutral",1,"Yes"
99,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
99,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
99,4,"22","€165","7 washes","4.75% donated","carbon neutral",1,"No"
99,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
99,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
99,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
99,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
99,6,"18","€100","7 washes","no donations","carbon neutral",1,"Yes"
99,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
99,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
99,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
99,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
99,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
99,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
99,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
99,8,"21","€35","7 washes","no donations","carbon neutral",1,"Yes"
99,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"Yes"
99,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
99,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
99,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
99,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
99,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
100,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
100,1,"10","€165","57 washes","no donations","37 ktons",0,NA
100,1,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"Yes"
100,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
100,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
100,2,"15","€35","32 washes","no donations","37 ktons",1,"No"
100,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
100,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
100,3,"9","€35","7 washes","4.75% donated","37 ktons",1,"No"
100,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
100,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
100,4,"24","€35","32 washes","no donations","72.6 ktons",1,"Yes"
100,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
100,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
100,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
100,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
100,6,"20","€165","32 washes","2% donated","37 ktons",1,"No"
100,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
100,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
100,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
100,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
100,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
100,8,"16","€35","32 washes","2% donated","72.6 ktons",1,"Yes"
100,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
100,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
100,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
100,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
100,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
100,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
100,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
101,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
101,1,"10","€165","57 washes","no donations","37 ktons",0,NA
101,1,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"Yes"
101,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
101,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
101,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
101,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"Yes"
101,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
101,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
101,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
101,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
101,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
101,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
101,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
101,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
101,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
101,6,"20","€165","32 washes","2% donated","37 ktons",1,"No"
101,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
101,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
101,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
101,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
101,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
101,8,"16","€35","32 washes","2% donated","72.6 ktons",1,"Yes"
101,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
101,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
101,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
101,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
101,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
101,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
101,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
102,1,"5","€100","7 washes","2% donated","carbon neutral",1,"No"
102,1,"10","€165","57 washes","no donations","37 ktons",0,NA
102,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
102,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
102,2,"14","€165","57 washes","2% donated","carbon neutral",1,"Yes"
102,2,"15","€35","32 washes","no donations","37 ktons",0,NA
102,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
102,3,"7","€165","32 washes","no donations","carbon neutral",1,"No"
102,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
102,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
102,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
102,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
102,5,"4","€100","32 washes","4.75% donated","37 ktons",1,"Yes"
102,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
102,5,"11","€35","57 washes","4.75% donated","carbon neutral",0,NA
102,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
102,6,"20","€165","32 washes","2% donated","37 ktons",1,"No"
102,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
102,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
102,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
102,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
102,8,"19","€100","57 washes","4.75% donated","72.6 ktons",1,"No"
102,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
102,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
102,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"Yes"
102,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
102,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
102,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
102,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
102,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
103,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
103,1,"10","€165","57 washes","no donations","37 ktons",0,NA
103,1,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"No"
103,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
103,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
103,2,"15","€35","32 washes","no donations","37 ktons",1,"No"
103,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
103,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
103,3,"9","€35","7 washes","4.75% donated","37 ktons",1,"No"
103,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
103,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
103,4,"24","€35","32 washes","no donations","72.6 ktons",1,"No"
103,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
103,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
103,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"No"
103,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
103,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
103,6,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"No"
103,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
103,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
103,7,"2","€35","32 washes","2% donated","carbon neutral",1,"No"
103,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
103,8,"16","€35","32 washes","2% donated","72.6 ktons",1,"No"
103,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
103,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
103,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
103,9,"28","€35","7 washes","2% donated","37 ktons",1,"No"
103,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
103,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
103,10,"25","€35","57 washes","no donations","carbon neutral",1,"No"
104,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
104,1,"10","€165","57 washes","no donations","37 ktons",0,NA
104,1,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"Yes"
104,2,"12","€100","7 washes","no donations","72.6 ktons",1,""
104,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
104,2,"15","€35","32 washes","no donations","37 ktons",0,NA
104,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
104,3,"7","€165","32 washes","no donations","carbon neutral",1,""
104,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
104,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
104,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
104,4,"24","€35","32 washes","no donations","72.6 ktons",1,"Yes"
104,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
104,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
104,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
104,6,"18","€100","7 washes","no donations","carbon neutral",1,""
104,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
104,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
104,7,"1","€100","57 washes","no donations","72.6 ktons",1,"Yes"
104,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
104,7,"2","€35","32 washes","2% donated","carbon neutral",0,NA
104,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
104,8,"16","€35","32 washes","2% donated","72.6 ktons",1,""
104,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
104,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
104,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
104,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
104,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
104,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
104,10,"25","€35","57 washes","no donations","carbon neutral",1,""
105,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
105,1,"10","€165","57 washes","no donations","37 ktons",0,NA
105,1,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"No"
105,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
105,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
105,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
105,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
105,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
105,3,"9","€35","7 washes","4.75% donated","37 ktons",1,"Yes"
105,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
105,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
105,4,"24","€35","32 washes","no donations","72.6 ktons",1,"Yes"
105,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
105,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
105,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
105,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
105,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
105,6,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"No"
105,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
